原文: 第一章  燃烧  positive_prob: 0.551491  confidence: 0.003314  negative_prob: 0.448509  sentiment: 2.000000  
 原文:     “啊，果然是这样，或许放宽对这几处的要求，还是可以加工的，你是这个意思吗？”男子做出了在意料之中的表情，同时点了点头。  positive_prob: 0.100687  confidence: 0.776251  negative_prob: 0.899313  sentiment: 0.000000  
 原文:     “好吧，我今天先把图纸拿回去，等明天改好了再给你拿来。”  positive_prob: 0.512254  confidence: 0.754922  negative_prob: 0.487746  sentiment: 1.000000  
 原文:     前岛点了点头，把图纸交给了那个男子。  positive_prob: 0.475155  confidence: 0.503107  negative_prob: 0.524845  sentiment: 1.000000  
 原文:     但是那个男子在接过图纸之后并没有马上离开，而是一直注视着立在墙边的储气瓶。那里存储着很多种气体。  positive_prob: 0.760520  confidence: 0.467823  negative_prob: 0.239480  sentiment: 2.000000  
 原文:     “事实上，我还有一件事想请教你。”或许是注意到了前岛的视线，男子竖起了食指说。  positive_prob: 0.481291  confidence: 0.625822  negative_prob: 0.518709  sentiment: 1.000000  
 原文:     前岛俯身向前认真地听。  positive_prob: 0.691524  confidence: 0.314497  negative_prob: 0.308476  sentiment: 2.000000  
 原文:     男子说：“我的问题可能有点奇怪。使用这个放电加工机或者电路切割机曾制造出过什么特别的现象吗？”  positive_prob: 0.125244  confidence: 0.721681  negative_prob: 0.874756  sentiment: 0.000000  
 原文:     这真是个奇怪的问题，前岛所能做的只是茫然地摇摇头。  positive_prob: 0.198089  confidence: 0.559801  negative_prob: 0.801911  sentiment: 0.000000  
 原文:     “也就是，”男子挥动着右手说，“会不会发生等离子现象什么的？”  positive_prob: 0.250314  confidence: 0.443747  negative_prob: 0.749686  sentiment: 0.000000  
 原文:     前岛惊讶地瞪大了眼睛。  positive_prob: 0.423234  confidence: 0.059480  negative_prob: 0.576766  sentiment: 0.000000  
 原文:     “放电现象和等离子现象之间有密切的联系，所以我才会问你这样的问题的。”  positive_prob: 0.323691  confidence: 0.280686  negative_prob: 0.676309  sentiment: 0.000000  
 原文:     前岛又在原来的那个工作日志本上写道：“是关于花店路的事故吗？”然后拿给那男子看。  positive_prob: 0.301419  confidence: 0.330180  negative_prob: 0.698581  sentiment: 0.000000  
 原文:     “啊，是这样的。”男子苦笑了一下，然后把手放进了上衣的口袋里，从中掏出了一张名片。  positive_prob: 0.538187  confidence: 0.236263  negative_prob: 0.461813  sentiment: 1.000000  
 原文:     “这是我的名片，我曾经和朋发探讨过那个案件。”  positive_prob: 0.405657  confidence: 0.098540  negative_prob: 0.594343  sentiment: 0.000000  
 原文:     名片上显示这位男子是某名牌大学的物理学副教授。前岛感到了丝紧张。  positive_prob: 0.486126  confidence: 0.722520  negative_prob: 0.513874  sentiment: 1.000000  
 原文:     “因此，在请人做加工的时候，顺便问了些问题，我想这也许能成为我们的一点参考吧。”  positive_prob: 0.209760  confidence: 0.533867  negative_prob: 0.790240  sentiment: 0.000000  
 原文:     前岛点了点头，然后在工作日志本里写下了下面的话：“从来没有出现过那种东西。”  positive_prob: 0.287301  confidence: 0.361554  negative_prob: 0.712699  sentiment: 0.000000  
 原文:     “意思是没有出现过等离子现象吗？”  positive_prob: 0.091502  confidence: 0.796662  negative_prob: 0.908498  sentiment: 0.000000  
 原文:     前岛使劲点了点头。  positive_prob: 0.346189  confidence: 0.230691  negative_prob: 0.653811  sentiment: 0.000000  
 原文:     “这样啊。”男子的表情略显失望。  positive_prob: 0.040861  confidence: 0.909197  negative_prob: 0.959139  sentiment: 0.000000  
 原文:     前岛又写下了下面的文字：“果然是等离子吗？”  positive_prob: 0.265782  confidence: 0.409374  negative_prob: 0.734218  sentiment: 0.000000  
 原文:     “我们是这么想的，但是现在缺少决定性的证据。”  positive_prob: 0.255558  confidence: 0.432094  negative_prob: 0.744442  sentiment: 0.000000  
 原文:     前岛摇着头想，那究竟是怎么一回事呢？  positive_prob: 0.129182  confidence: 0.712929  negative_prob: 0.870818  sentiment: 0.000000  
 原文:     “等离子具有在同一场合容易重复出现的性质，因此如果在那附近还能发生同样的现象的话，那么就肯定是它啦。”男子边说边敲着储气铺的顶部。说完向前岛说了声“打扰你工作了，真抱歉。等我重新研究一下这个加工精密度的问题之后再来”。  positive_prob: 0.090156  confidence: 0.799653  negative_prob: 0.909844  sentiment: 0.000000  
 原文:     “恭候您的光临。”前岛怀着这样的心情低下了头。男子能够把自己当做正常人来对待令他很高兴。  positive_prob: 0.411590  confidence: 0.085356  negative_prob: 0.588410  sentiment: 0.000000  
 原文:     大学物理学副教授举起一只手，推开了百叶窗旁边的大门，离开了。  positive_prob: 0.575960  confidence: 0.057688  negative_prob: 0.424040  sentiment: 2.000000  
 原文:     7  positive_prob: 0.543930  confidence: 0.121398  negative_prob: 0.456070  sentiment: 1.000000  
 原文:     从时田加工站出来的汤川，经过草薙的车之后，警觉地向四周环视了一下。在确认没有被人看见之后，他才坐在了副驾驶的位置上。  positive_prob: 0.195356  confidence: 0.565876  negative_prob: 0.804644  sentiment: 0.000000  
 原文:     “情况怎么样？”草薙问道。  positive_prob: 0.245572  confidence: 0.454284  negative_prob: 0.754428  sentiment: 0.000000  
 原文:     “不知道，快开车，我们赶快离开这里。”  positive_prob: 0.503794  confidence: 0.924111  negative_prob: 0.496206  sentiment: 1.000000  
 原文:     “怎么没把握啊。”草薙一边说一边发动了汽车。如果还在这里磨蹭而被前岛发现了的话，一切都将前功尽弃了。  positive_prob: 0.196332  confidence: 0.563708  negative_prob: 0.803668  sentiment: 0.000000  
 原文:     “人不一定都是按条理行动的。实际上，与条理相反的情况反而更多。”  positive_prob: 0.509900  confidence: 0.802003  negative_prob: 0.490100  sentiment: 1.000000  
 原文:     “这点我明白，我想先问问你，你是怎么注意到那家工厂的？如果你发现了那个怪现象的真相，可一定要告诉我啊。”  positive_prob: 0.255281  confidence: 0.432710  negative_prob: 0.744719  sentiment: 0.000000  
 原文:     “我觉得与其是我告诉你，还不如你亲自用眼睛去看更好，古人云‘百闻不如一见’嘛！”  positive_prob: 0.228272  confidence: 0.492729  negative_prob: 0.771728  sentiment: 0.000000  
 原文:     “装模作样！”草薙不满地咂了咂嘴。  positive_prob: 0.179347  confidence: 0.601451  negative_prob: 0.820653  sentiment: 0.000000  
 原文:     “放心，如果我的分析正确的话，恐怕你近期就可以再次见到那种怪现象了。到那时我会告诉你我把目标锁定在那家工厂的全部经过。”汤川的语气中充满了自信。  positive_prob: 0.958845  confidence: 0.908544  negative_prob: 0.041155  sentiment: 2.000000  
 原文:     草薙撇撇嘴，心想：“关子卖得好大啊。”  positive_prob: 0.266526  confidence: 0.407719  negative_prob: 0.733474  sentiment: 0.000000  
 原文:     那天夜幕刚刚降临，汤川就打来了电话，说想和他起去个地方，当然还是那个时田加工站。  positive_prob: 0.476448  confidence: 0.528961  negative_prob: 0.523552  sentiment: 1.000000  
 原文:     时田加工站距离案发现场很近。在离事故现场20米远的地方有个小胡同，从那里向左拐，在这条路的尽头就是这家工厂。胡同入口处的正对面就是这家工厂的窗户。  positive_prob: 0.801580  confidence: 0.559066  negative_prob: 0.198420  sentiment: 2.000000  
 原文:     “希望你能记住这个地方。”汤川说。  positive_prob: 0.379537  confidence: 0.156585  negative_prob: 0.620463  sentiment: 0.000000  
 原文:     “不久，就会再次发生那种怪现象的，那时，你一定要进行紧急调查。”  positive_prob: 0.422047  confidence: 0.062118  negative_prob: 0.577953  sentiment: 0.000000  
 原文:     “你凭什么这么说呢？怎么还能发生那样的事隋呢？”  positive_prob: 0.137441  confidence: 0.694576  negative_prob: 0.862559  sentiment: 0.000000  
 原文:     听草薙这么一问，汤川若无其事地回答道：“没什么，为了能让邢种怪现象发生，我设了个局！”  positive_prob: 0.090032  confidence: 0.799929  negative_prob: 0.909968  sentiment: 0.000000  
 原文:     “设局？什么局？”  positive_prob: 0.277888  confidence: 0.382470  negative_prob: 0.722112  sentiment: 0.000000  
 原文:     “你要是和我一在起的话，就一定会明白的，只是千万不要总提醒自己你是个刑警。”  positive_prob: 0.147381  confidence: 0.672486  negative_prob: 0.852619  sentiment: 0.000000  
 原文:     说完，两个人一起向工厂走去。  positive_prob: 0.574313  confidence: 0.054030  negative_prob: 0.425687  sentiment: 2.000000  
 原文:     就在快要到达工厂的时候，草薙突然藏了起来，因为他看见工厂里有一个人，就是前几天他走访过的那个不会说话的青年。  positive_prob: 0.626714  confidence: 0.170475  negative_prob: 0.373286  sentiment: 2.000000  
 原文:     “那个人就住在案发现场的附近吗？”两人刚一返回车里，汤川就问。  positive_prob: 0.313961  confidence: 0.302308  negative_prob: 0.686039  sentiment: 0.000000  
 原文:     “特别近。从他家的窗户往左下角看，就可以看到事故现场。”  positive_prob: 0.604145  confidence: 0.120323  negative_prob: 0.395855  sentiment: 2.000000  
 原文:     “这样啊！”汤川点点头，打开了车门。  positive_prob: 0.283550  confidence: 0.369889  negative_prob: 0.716450  sentiment: 0.000000  
 原文:     “我们去哪儿？”  positive_prob: 0.345374  confidence: 0.232501  negative_prob: 0.654626  sentiment: 0.000000  
 原文:     “不是我们，而是我一个人去，你在的话就麻烦了。”  positive_prob: 0.587893  confidence: 0.084206  negative_prob: 0.412107  sentiment: 2.000000  
 原文:     “你想做什么？”  positive_prob: 0.234686  confidence: 0.478475  negative_prob: 0.765314  sentiment: 0.000000  
 原文:     “当然是设局啊。”汤川侧脸笑了一下，下了草薙的车。  positive_prob: 0.700704  confidence: 0.334897  negative_prob: 0.299296  sentiment: 2.000000  
 原文:     草薙一边握紧方向盘一边想，真应该把这个男人的脑袋打开，看看里面到底装的是什么？真不知道他是怎么推理的，凭借什么证据敢预言这种怪现象还能再发生。要想弄明白这些，首先只能对他言听计从了。  positive_prob: 0.006607  confidence: 0.985317  negative_prob: 0.993393  sentiment: 0.000000  
 原文:     在汤川作出预言后的第三天，果真在那个发生事故的地方再次出现了那个怪现象。  positive_prob: 0.574419  confidence: 0.054264  negative_prob: 0.425581  sentiment: 2.000000  
 原文:     其情景与第一次案件极其相似：放在自动售货机旁边的瓦楞纸板突然起火。但是这次没有受害者，只有目击者，他就是三天以来一直埋伏在附近的警官草薙.草薙起初并不知道发生了什么事，当他意识到这就是上次的怪现象之后，飞速地向那家工厂跑去。进门后他发现，在楼梯上有一个他以前没有见过的东西，直觉告诉他这个东西和怪现象的发生一定有必然的联系。  positive_prob: 0.019764  confidence: 0.956080  negative_prob: 0.980236  sentiment: 0.000000  
 原文:     草薙往回走，回到了上次他去过的那间公寓，正好看到有个男子从二楼的205号房问里走了出来。草薙立刻藏了起来。那个男子恰好朝草薙来的方向走去。草薙在他的后面跟踪，心里很清楚他要去的地方。  positive_prob: 0.785109  confidence: 0.522465  negative_prob: 0.214891  sentiment: 2.000000  
 原文:     男子走进时田加工站，正要隐藏犯罪证据的时候，被草薙喝声制止住。  positive_prob: 0.333688  confidence: 0.258471  negative_prob: 0.666312  sentiment: 0.000000  
 原文:     男子一瞬间愣在了原地，然后慢慢地转过身来，脸色惨白，两眼血红。  positive_prob: 0.453144  confidence: 0.062879  negative_prob: 0.546856  sentiment: 1.000000  
 原文:     “怎么会是你？”草薙叹了一口气。  positive_prob: 0.423503  confidence: 0.058883  negative_prob: 0.576497  sentiment: 0.000000  
 原文:     站在草薙面前的青年并不是前岛之一，而是金森龙男，他本应该是住在105号房间的。  positive_prob: 0.491888  confidence: 0.837753  negative_prob: 0.508112  sentiment: 1.000000  
 原文:     草薙心想，这肯定是在汤川的预料之外！  positive_prob: 0.239090  confidence: 0.468688  negative_prob: 0.760910  sentiment: 0.000000  
 原文:     8  positive_prob: 0.574912  confidence: 0.055361  negative_prob: 0.425088  sentiment: 2.000000  
 原文:     盛速溶咖啡的杯子依旧没有清洗干净，但是草薙心里想，既然还要继续和这个人打交道，那就先学会忍受这个吧。  positive_prob: 0.072639  confidence: 0.838579  negative_prob: 0.927361  sentiment: 0.000000  
 原文:     “话虽如此，但是我还是没有想到会是激光。”他把杯子放到桌子上时叹了口气。  positive_prob: 0.329409  confidence: 0.267980  negative_prob: 0.670591  sentiment: 0.000000  
 原文:     “准确地说，它是台二氧化碳激光。”汤川点着头说。  positive_prob: 0.535066  confidence: 0.298682  negative_prob: 0.464934  sentiment: 1.000000  
 原文:     “啊？激光也分很多种类吗？”  positive_prob: 0.414923  confidence: 0.077948  negative_prob: 0.585077  sentiment: 0.000000  
 原文:     “是啊，具有代表性的是二氧化碳激光、YAG激光和玻璃激光。”  positive_prob: 0.761089  confidence: 0.469086  negative_prob: 0.238911  sentiment: 2.000000  
 原文:     “我们经常听到激光这个词，但是没有想到它就实实在在地存在于我们周围。”  positive_prob: 0.600703  confidence: 0.112674  negative_prob: 0.399296  sentiment: 2.000000  
 原文:     “它也被应用于CD播放器当中。如果激光的强度能够达到可以将人烧伤的程度的话，或许那场面就像科幻电影里的镜头一样。”  positive_prob: 0.227690  confidence: 0.494023  negative_prob: 0.772310  sentiment: 0.000000  
 原文:     “有一种激光枪，但是在工厂里不能使用这种枪，而是使用它的一种替代品。”  positive_prob: 0.394947  confidence: 0.122341  negative_prob: 0.605053  sentiment: 0.000000  
 原文:     在时田加工站里的那台激光装置是一台像拖拉机那么大的箱子状的机器，据说也是这里的厂长从他以前工作的公司里低价购买来的，主要用于切断和熔接钢板。  positive_prob: 0.550921  confidence: 0.002048  negative_prob: 0.449079  sentiment: 2.000000  
 原文:     “为了能够制造出输出功率较大的激光，必须让包含碳酸气在内的激光束以高速度输出，并且一定要保证高压放电能够平稳进行，所以所需装置的规横自然就很大。像拖拉机那么大的激光装置所能切割的钢板，也只是几毫米厚而已。”  positive_prob: 0.908644  confidence: 0.796987  negative_prob: 0.091356  sentiment: 2.000000  
 原文:     “在小说里，詹姆斯·邦德曾用手枪大小的激光枪切割装甲车的车身。”  positive_prob: 0.459796  confidence: 0.195919  negative_prob: 0.540204  sentiment: 1.000000  
 原文:     “我想就算再过一百年，那也不会实现。”汤川平淡地说。  positive_prob: 0.049248  confidence: 0.890561  negative_prob: 0.950752  sentiment: 0.000000  
 原文:     “那——”草薙抱着胳膊凝视着旧时的羽毛球对手问道，“你是什么时候察觉到的？”  positive_prob: 0.438896  confidence: 0.024676  negative_prob: 0.561104  sentiment: 0.000000  
 原文:     “察察到了什么？”  positive_prob: 0.289113  confidence: 0.357526  negative_prob: 0.710887  sentiment: 0.000000  
 原文:     “激光。难道你不是很早就知道了吗？”  positive_prob: 0.100113  confidence: 0.777526  negative_prob: 0.899887  sentiment: 0.000000  
 原文:     “啊啊……”汤川半张着嘴说，“我一听到是从青年的后脑开始燃烧，就猜想可能是跟激光有关。不过真正能确定还是因为红线的关系。”  positive_prob: 0.534301  confidence: 0.313984  negative_prob: 0.465699  sentiment: 1.000000  
 原文:     “我一直想要问，那条红线到底是什么？”  positive_prob: 0.312922  confidence: 0.304619  negative_prob: 0.687078  sentiment: 0.000000  
 原文:     “没什么神秘的，它是‘氮-氖’激光。”  positive_prob: 0.342050  confidence: 0.239888  negative_prob: 0.657950  sentiment: 0.000000  
 原文:     听了汤川的回答，草薙显得很扫兴。  positive_prob: 0.202437  confidence: 0.550140  negative_prob: 0.797563  sentiment: 0.000000  
 原文:     “又是激光啊！”  positive_prob: 0.546595  confidence: 0.068108  negative_prob: 0.453405  sentiment: 1.000000  
 原文:     “别做出那么不耐烦的表情。你应当很熟悉的，歌手在演唱会上就常常使用激光，它的原理是一样的。”  positive_prob: 0.305589  confidence: 0.320914  negative_prob: 0.694411  sentiment: 0.000000  
 原文:     “那它为什么会走那样的线路呢？”  positive_prob: 0.196747  confidence: 0.562784  negative_prob: 0.803253  sentiment: 0.000000  
 原文:     对于激光装置而言，调整激光的线路是非常重要的，要不然就不会输出所需要的功率。起先井不知道激光是从什么方向如何发射出来的，但是在实际调节中，使用高输出功率的激光束是特别危险的，因此，在调节方向的时候只能使用无害的激光，即氮-氖激光。”  positive_prob: 0.418023  confidence: 0.071060  negative_prob: 0.581977  sentiment: 0.000000  
 原文:     “就是说，这样一来就能看到红线了？”  positive_prob: 0.376513  confidence: 0.163305  negative_prob: 0.623487  sentiment: 0.000000  
 原文:     “据我推理，罪犯为了调节二氧化碳激光的射出路线，可能事先曾经尝试着发射氮-氖激光，我估计在那附近一定应该有个能发射激光的装置，因此我就走去找找看，结果很意外地就发现了那家工厂。我所看见的那间屋子里面，并没有激光设备，但是在那个架子托盘上，却放了一个只能用激光才能切断的零件。实际上，在零件的横断面上，可以看见细小的纹理，并且在那间房子里还保管了要生成激光束所必需的碳酸气、氢气和氮气储气瓶。因此我马上意识到，在其他房间内一定有二氧化碳激光装置。”  positive_prob: 0.435552  confidence: 0.032106  negative_prob: 0.564448  sentiment: 0.000000  
 原文:     从发生事故的T字形路口走大约一个区那么远，然后向左拐，路的尽头就是工厂的所在地。在第二桩案件发生的时候，警察赶到那里时发现，窗户正开着，激光装置就在窗户的正对面。  positive_prob: 0.823385  confidence: 0.607522  negative_prob: 0.176615  sentiment: 2.000000  
 原文:     “不是说激光是按直线传播的吗？”  positive_prob: 0.074116  confidence: 0.835297  negative_prob: 0.925884  sentiment: 0.000000  
 原文:     “所以要使用镜子啊。如果从工厂直接射出激光的话，可能会击中第一个拐角处的电线杆或者其他的物体。如果在那里安放表面镀了金的专用镜子来调整位置的话，激光是可以射到T字形路口的，因为金几乎能百分百地反射激光。”  positive_prob: 0.756470  confidence: 0.458823  negative_prob: 0.243530  sentiment: 2.000000  
 原文:     “在调节的时候就需要用氮-氖激光吧？”  positive_prob: 0.323822  confidence: 0.280396  negative_prob: 0.676178  sentiment: 0.000000  
 原文:     “你说得对。”  positive_prob: 0.442893  confidence: 0.015794  negative_prob: 0.557108  sentiment: 0.000000  
 原文:     “那为什么时而看得见，时而看不见呢？”  positive_prob: 0.223257  confidence: 0.503874  negative_prob: 0.776743  sentiment: 0.000000  
 原文:     “一般来讲，激光是无法用肉眼看见的，但是，一旦碰上了什么物质之后，我们就可以看到它的反射光。比如，氮-氖激光在遇到粉尘飞舞的情况下，就会呈现出一条红线。女孩看见红线的时候，很可能就是有粉尘或者其他物质飞舞的时候。”  positive_prob: 0.835414  confidence: 0.634254  negative_prob: 0.164586  sentiment: 2.000000  
 原文:     “哦！”草薙搔了搔头，一种似懂非懂的很奇怪的感觉油然而生。  positive_prob: 0.465609  confidence: 0.312174  negative_prob: 0.534391  sentiment: 1.000000  
 原文:     “可是，另外一名技工才是罪犯的确出乎我的意料。我猜想那个叫前岛的青年一定是罪犯，因为我听你说过，他就住在事故现场附近。”  positive_prob: 0.712379  confidence: 0.360842  negative_prob: 0.287621  sentiment: 2.000000  
 原文:     “另外那名技工也住在这栋公寓里。”  positive_prob: 0.494794  confidence: 0.895880  negative_prob: 0.505206  sentiment: 1.000000  
 原文:     这个人就是金森龙男。草薙很后悔当初自己为什么没有问他们两人的工作单位。  positive_prob: 0.104513  confidence: 0.767749  negative_prob: 0.895487  sentiment: 0.000000  
 原文:     “幸亏前岛把从汤川口中听到的话都转告给了金森，这样我们设的圈套才得以成功。如果有一步走错的话，那么这个处心积虑设的局就毫无意义了。”  positive_prob: 0.156948  confidence: 0.651227  negative_prob: 0.843052  sentiment: 0.000000  
 原文:     “但是，我还是有一件百思不得其解的事。”汤川说。  positive_prob: 0.511297  confidence: 0.774052  negative_prob: 0.488703  sentiment: 1.000000  
 原文:     草薙见状突然笑了一下，问：“是想问为什么那两个人会掉换房间吧？”  positive_prob: 0.138062  confidence: 0.693195  negative_prob: 0.861938  sentiment: 0.000000  
 原文:     “是啊，本来不是金森住一楼，前岛住二搂吗？而事实竟然是相反的。”  positive_prob: 0.103174  confidence: 0.770725  negative_prob: 0.896826  sentiment: 0.000000  
 原文:     “事情是这样的……”  positive_prob: 0.210217  confidence: 0.532851  negative_prob: 0.789783  sentiment: 0.000000  
 原文:     在草薙盘问前岛案发时在哪里的时候，当时前岛指了指床，草薙将其理解为他正待在屋子里。事实上，前岛想说的是他在楼下的房间里。  positive_prob: 0.163545  confidence: 0.636567  negative_prob: 0.836455  sentiment: 0.000000  
 原文:     “为什么这样？难道因为从二楼可以向下看到案发的事故现场，所以作案当天，金森以什么合理的理由借用了前岛的房间？”  positive_prob: 0.195130  confidence: 0.566378  negative_prob: 0.804870  sentiment: 0.000000  
 原文:     “不，并非如此。这两人原来也是频繁地换房间的。”  positive_prob: 0.077273  confidence: 0.828281  negative_prob: 0.922727  sentiment: 0.000000  
 原文:     “为什么呢？”  positive_prob: 0.333709  confidence: 0.258425  negative_prob: 0.666291  sentiment: 0.000000  
 原文:     “这个嘛，这就是这个案件的犯罪动机。”草薙故意慢慢地品着咖啡。他想，有时候为了让人着急，卖卖关于也不错。  positive_prob: 0.670883  confidence: 0.268630  negative_prob: 0.329117  sentiment: 2.000000  
 原文:     “起因是金森参加了志愿者活动，工作内容是把从图书馆里借出来的书朗读出来录制成磁带，然后再送给那些视力有问题的人。这并不是一项任何人都能完成的工作，需要经过特殊训练。金森在正式做录制工作之前，专门去学校学习了半年。”  positive_prob: 0.737013  confidence: 0.415585  negative_prob: 0.262987  sentiment: 2.000000  
 原文:     “金森的妹妹是一个盲女，或许因为这个原因他才想做这项工作。但是即使经过了专业培训，这也不是一件轻而易举就能完成的工作。让人吃惊的是，目前还没有什么专用的机器可以用来录制，据说，大都是使用录制人员自己准备的普通录音机，但是麦克必须是特殊的专用产品。困此，金森自己也只是买了个专用麦克。”  positive_prob: 0.317957  confidence: 0.293428  negative_prob: 0.682043  sentiment: 0.000000  
 原文:     “只用麦克……啊！原来如此。”汤川点了一下头，一副恍然大悟的表情。  positive_prob: 0.259007  confidence: 0.424430  negative_prob: 0.740993  sentiment: 0.000000  
 原文:     “是的，每天录音的时候，金森就会借用前岛的音响，所以每当他录音的时候，金森就会待在前岛的屋子里。即使是在金森的房间里看电视，前岛也会插上耳机，为的是防止其他可能造成干扰的任何杂音进入磁带当中。”  positive_prob: 0.712141  confidence: 0.360313  negative_prob: 0.287859  sentiment: 2.000000  
 原文:     “此外，金森借用前岛的房间还有一个好处，那就是他的房间里有大量的书。实际上，金森目前所灌录的书绝大部分都是前岛的。事情发生当晚，他就在读《火星编年史》这本书。事情的原委就是这样。”  positive_prob: 0.063911  confidence: 0.857976  negative_prob: 0.936089  sentiment: 0.000000  
 原文:     “做声音的志愿者工作，这个房间是再理想不过的了。”  positive_prob: 0.355958  confidence: 0.208982  negative_prob: 0.644042  sentiment: 0.000000  
 原文:     听了汤川发表的感想，草薙点了点头。  positive_prob: 0.341589  confidence: 0.240914  negative_prob: 0.658411  sentiment: 0.000000  
 原文:     “这是在那些骑摩托车的家伙没有出现之前的事情。”  positive_prob: 0.448728  confidence: 0.002826  negative_prob: 0.551272  sentiment: 0.000000  
 原文:     “那些家伙……”汤川很不愉快地皱了下眉。  positive_prob: 0.145461  confidence: 0.676754  negative_prob: 0.854539  sentiment: 0.000000  
 原文:     金森说由于那些骑摩托车的青年制造的噪声，导致他最近根本无法认真地录音。有时好不容易能录音了，却在关键时到传来了发动机的声音。  positive_prob: 0.032160  confidence: 0.928533  negative_prob: 0.967840  sentiment: 0.000000  
 原文:     “他因此怒火中烧，甚至动了杀意？”  positive_prob: 0.275320  confidence: 0.388178  negative_prob: 0.724680  sentiment: 0.000000  
 原文:     “不，他说他并不想杀人，只是想通过点燃塑料桶里的汽油来吓唬吓唬他们罢了。”  positive_prob: 0.035420  confidence: 0.921289  negative_prob: 0.964580  sentiment: 0.000000  
 原文:     “但是不巧的是，它前面站了人，而激光又恰好击中他的后脑勺，于是导致了这样的悲剧。”  positive_prob: 0.238499  confidence: 0.470003  negative_prob: 0.761501  sentiment: 0.000000  
 原文:     “恐怕这就是山下良介当场毙命的原因。”草薙将医生的话又重复了一遍。  positive_prob: 0.573680  confidence: 0.052622  negative_prob: 0.426320  sentiment: 2.000000  
 原文:     “山下良介倒地之后，激光才像预想的那样点燃了塑料桶，是这样的吗？”汤川轻轻地推了下眼镜，“金森是远距离操控激光装置的吗？”  positive_prob: 0.488640  confidence: 0.772790  negative_prob: 0.511360  sentiment: 1.000000  
 原文:     “据说是使用电话！听说激光装置已经可以用电脑来控制了。电话的按键声以某种形式传送到与之相连的电脑中，电脑的程序就会被启动。”  positive_prob: 0.543940  confidence: 0.121208  negative_prob: 0.456060  sentiment: 1.000000  
 原文:     草薙看着工作日志念出这段口供。虽然是他自己念出来的。但是他也还没有完全理解其中的意思。在前岛的房间里有无线电话的分机，因为他没有电话。对于根本不能说话的前岛而言，电话只不过是个添麻烦的东西。”  positive_prob: 0.025783  confidence: 0.942705  negative_prob: 0.974217  sentiment: 0.000000  
 原文:     “所以对金森而言，就无法灵活准确地操作了。或许当他知道有人站在光轴之中的时候，已经晚了。”  positive_prob: 0.443017  confidence: 0.015517  negative_prob: 0.556983  sentiment: 0.000000  
 原文:     “他真不幸啊！”草薙感慨地说，“之前是由于噪声而无法认真录音，案件发生之后则由于杀人导致内心不安、声音颤抖，也无法好好录音。”  positive_prob: 0.067038  confidence: 0.851027  negative_prob: 0.932962  sentiment: 0.000000  
 原文:     “我体会得到。”  positive_prob: 0.513410  confidence: 0.731805  negative_prob: 0.486590  sentiment: 1.000000  
 原文:     “在我把他带到警察局的时候，他说有件事要拜托我，你猜是什么？”  positive_prob: 0.194820  confidence: 0.567068  negative_prob: 0.805180  sentiment: 0.000000  
 原文:     “什么？”  positive_prob: 0.245770  confidence: 0.453845  negative_prob: 0.754230  sentiment: 0.000000  
 原文:     “给他本童话书让他录音。他说现在觉得自己又能好好录音了。”  positive_prob: 0.521449  confidence: 0.571015  negative_prob: 0.478551  sentiment: 1.000000  
 原文:     “哦，录童话！”  positive_prob: 0.618920  confidence: 0.153155  negative_prob: 0.381080  sentiment: 2.000000  
 原文:     两个人沉默了一会儿，然后汤川伸了一个懒腰站了起来，“再来一杯速溶咖啡怎么样？”  positive_prob: 0.316275  confidence: 0.297166  negative_prob: 0.683725  sentiment: 0.000000  
 原文:     “来一杯吧！”草薙黯然地指了指那个杯子。  positive_prob: 0.357639  confidence: 0.205247  negative_prob: 0.642361  sentiment: 0.000000  
 
